listing_link,Title,Ratings,Main_Bedroom,Main_Beds,Main_Baths
https://www.airbnb.com/rooms/656351067673588883?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221060_P3nAdJ9wecNbm_44&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Bed And Breakfast In Rudijala ,, 10  , 10  , 10 
https://www.airbnb.com/rooms/960856714762841199?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3oVqRL-Yz-NdbBn&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Home In Kotbari ,, 3  , 3  , 3 
https://www.airbnb.com/rooms/680858148657650587?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221060_P3zQWcy_nxE8npri&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Hotel In Comilla ,, 4  ,, 4  
https://www.airbnb.com/rooms/680863339233620261?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-10-28&check_out=2024-11-02&source_impression_id=p3_1718221060_P3qikRvZbM01_dkE&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Hotel In Comilla ,, 6  , 1  , 6 
https://www.airbnb.com/rooms/677994041700613980?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221060_P32mG5zP5xCWXDHC&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Hotel In Comilla ,, 2  , 1  , 2 
https://www.airbnb.com/rooms/680786300931112198?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221060_P39IWWFEriNAThao&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Hotel In Comilla ,, 5  , 1  , 5 
https://www.airbnb.com/rooms/680793107906345605?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221060_P3BArxoS9swOzQqA&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Hotel In Comilla ,, 3  , 1  , 3 
https://www.airbnb.com/rooms/1109980757850069957?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1917956346&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221067_P38WQjAP_dBiG8_h&previous_page_section_name=1000&federated_search_id=335b6a62-f82f-48bf-903f-e4b2828ebef5,Home In Gazole , New , 3  ,, 4 
https://www.airbnb.com/rooms/726787405272665657?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3LiTfE3Yqr6N_ei&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,Condo In Feni District ,, 3  ,, 3 
https://www.airbnb.com/rooms/1057202212563546958?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P35fupyv4eIvKerI&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,Tiny Home In Chota Rampur ,, 3  ,, 2 
https://www.airbnb.com/rooms/727909342995832061?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3I0yjfxAZ16Bphx&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,Home In Noakhali ,, 2  ,, 1.5 
https://www.airbnb.com/rooms/48440888?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3wK5eHC2Unz_NYU&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,Condo In Minsarai ,, 1  , 1  , 2 
https://www.airbnb.com/rooms/53545115?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3lA382YzIkL8tox&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,Bungalow In Chittagong Division ,, 2  , 3  , 2 
https://www.airbnb.com/rooms/53438075?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1289386996&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3Azje-rTC54ldp7&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,Villa In Comilla District ,, 5  , 5  , 2  
https://www.airbnb.com/rooms/797553775302232337?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3Wq3sGlZLzrPpq4&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,Home In ???????? ???? ,, 7  , 7  , 7 
https://www.airbnb.com/rooms/909837791769400827?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-20&check_out=2024-06-25&source_impression_id=p3_1718221076_P3gTApfwX_gceEef&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,Farm Stay In Rajash ,, 4  , 5  , 3 
https://www.airbnb.com/rooms/41894227?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3l-iMreKpfw64SC&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,Rental Unit In Sitakund ,, 2  , 2  , 2 
https://www.airbnb.com/rooms/53544993?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221076_P3D6ZRXnUBvwAR0Y&previous_page_section_name=1000&federated_search_id=212b772e-4a3a-4016-b41d-e803be5a7aba,Bungalow In Noakhali District ,, 2  , 3  , 2 
https://www.airbnb.com/rooms/1103370700845826312?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1861291602&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221080_P3L8e05gt_fpVSb-&previous_page_section_name=1000&federated_search_id=2d7aa46b-209a-4df6-bc82-248f69e5a0f8,Rental Unit In Dinajpur District ,, 2  ,, 2 
https://www.airbnb.com/rooms/1154322236653986411?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221080_P3Vk6GJXnXb7L9u5&previous_page_section_name=1000&federated_search_id=2d7aa46b-209a-4df6-bc82-248f69e5a0f8,Home In Syampur Osmanpur Ghoraghat Dinajpur , New , 1  , 1  , 1 
https://www.airbnb.com/rooms/921221755484137672?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1682842348&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221080_P3lGovVn42zX5n56&previous_page_section_name=1000&federated_search_id=2d7aa46b-209a-4df6-bc82-248f69e5a0f8,Home In Birampur ,, 2  , 2  , 3 
https://www.airbnb.com/rooms/1155492455022731532?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1907392388&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221096_P34oy7U4McSx1hTQ&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Home In Maulvi Bazar , New , 1  , 1  ,  1
https://www.airbnb.com/rooms/941811172666490065?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3srFOnmadt9nb5Y&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Home In Nabiganj ,, 1  , 1  , 1 
https://www.airbnb.com/rooms/24244293?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=475259663&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3PHNstDVFRPrBwL&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Bed And Breakfast In Sylhet , 4.40 , 13  , 20  , 1  
https://www.airbnb.com/rooms/969373873510182959?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3mxspZndECG-dwb&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Condo In Brahmanbaria ,, 4  , 4  , 4 
https://www.airbnb.com/rooms/1124848790187762481?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3MZOxCEJ7ffUUsF&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Guesthouse In Sylhet District ,, 4  , 5  , 4 
https://www.airbnb.com/rooms/30884771?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221097_P3s7hD7GmkhemJzQ&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Villa In Moulvi Bazar District ,, 3  , 3  , 2 
https://www.airbnb.com/rooms/23356855?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-20&check_out=2024-06-25&source_impression_id=p3_1718221097_P39jiOZVDNnx8qRS&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Home In Sreemangal , 4.77 , 6  , 6  , 5 
https://www.airbnb.com/rooms/682490025079629783?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-19&source_impression_id=p3_1718221097_P3k49rBvnUY2MXIl&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Vacation Home In Habiganj District ,, 4  ,, 4.5 
https://www.airbnb.com/rooms/1139664615102353038?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1888934682&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221097_P3ueMLMiR-9bMztI&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Bed And Breakfast In Bahubal Upazila , New , 1  , 2  , 1 
https://www.airbnb.com/rooms/54308873?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222979_P31flDJTZu_mNX2c&previous_page_section_name=1000&federated_search_id=3c34e793-f89f-472a-a7bd-5cf4a51f1d91,Rental Unit In Uttara , 4.50 , 2  , 3  , 2 
https://www.airbnb.com/rooms/559217103355498570?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-28&check_out=2024-07-03&source_impression_id=p3_1718222979_P3e0-hvghDo63DAT&previous_page_section_name=1000&federated_search_id=3c34e793-f89f-472a-a7bd-5cf4a51f1d91,Condo In Turag , 4.82 , 1  , 2  , 1 
https://www.airbnb.com/rooms/979493519919988605?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222981_P3wqz0UJHVNpso5R&previous_page_section_name=1000&federated_search_id=d2de8a8f-c498-42af-8aa5-6d7b191c21c8,Condo In Dhaka ,, 3  ,, 2 
https://www.airbnb.com/rooms/1094219898266503972?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1843626376&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222981_P3m2nnAHhgN59p1o&previous_page_section_name=1000&federated_search_id=d2de8a8f-c498-42af-8aa5-6d7b191c21c8,Home In Dhaka ,, 5  ,, 2 
https://www.airbnb.com/rooms/50334167?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718222984_P3UdGATl496F3E3x&previous_page_section_name=1000&federated_search_id=d9c986dd-abea-42dc-919e-161c2f2e0f0c,Rental Unit In Dhaka , 4.67 ,  ,  , 2 
https://www.airbnb.com/rooms/1046269808820885747?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3fL6eN3t0VEZGFD&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Hotel In Bhatera , New , 7  , 20  , 7 
https://www.airbnb.com/rooms/738163332178126546?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3XXavPsDGE7o6ym&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Vacation Home In Sreemangal ,, 3  , 3  , 2 
https://www.airbnb.com/rooms/1010074134573313418?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221097_P30OpQXGf0YTolqQ&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Rental Unit In Moulvibazar ,, 3  , 3  , 3 
https://www.airbnb.com/rooms/878146874284477876?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3tYG5KdBZEDAchW&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Home In Habiganj District ,, 7  , 12  , 3.5 
https://www.airbnb.com/rooms/24481038?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3WR433sv9PVFXIU&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Bed And Breakfast In Sylhet ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/52315422?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1255486423&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P36VA8f7tHDszLVZ&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Bed And Breakfast In Moulvi Bazar District ,, 28  , 8  , 24  
https://www.airbnb.com/rooms/947068891120611021?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P35eLFyGGmls7sOz&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Guesthouse In Sylhet District ,, 4  , 4  , 3 
https://www.airbnb.com/rooms/24467075?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=480954456&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P3WiaP7gbfgIcKqT&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Bed And Breakfast In Sylhet ,, 1  , 2  , 1  
https://www.airbnb.com/rooms/834584179652658572?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1595191822&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221097_P35Z5u0legbEYNHu&previous_page_section_name=1000&federated_search_id=7080e703-82be-4f2f-b9e6-ede36d156a11,Home In Sylhet ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/30427230?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=627167109&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221117_P3BNLkk03JumqawR&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,Rental Unit In Jessore ,, 1  , 1  , 1  
https://www.airbnb.com/rooms/40681480?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1748489240&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P3zXYTWApLUkYrfh&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,Rental Unit In Jessore ,, 2  , 3  , 2 
https://www.airbnb.com/rooms/36972661?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P3V1j1o64huBVagf&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,Resort In Narail District ,, 17  , 10  , 13 
https://www.airbnb.com/rooms/767350009489340358?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1758298310&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P39uWmC4Mxmn5PD7&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,Home In Jessore ,, 2  ,, 2  
https://www.airbnb.com/rooms/625295696724596215?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P3GvSB7UxhM1uHci&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,Guesthouse In Jessore ,, 1  ,, 1.5 
https://www.airbnb.com/rooms/627852330395887727?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221117_P3Q6H4-BfhdH-kQQ&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,Guest Suite In Jessore ,, 1  , 1  , 1 
https://www.airbnb.com/rooms/1059872063893912647?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221117_P3Xx-_bCWLtyRK-L&previous_page_section_name=1000&federated_search_id=a00143af-2513-437d-b9fb-2d38e69464ee,Hotel In Jessore ,, 1  ,, 2 
